cell_id,lon,lat,pref_code
586,135.2854117225515,33.84616375635939,30
587,135.39281971017527,33.84616375635939,30
588,135.500227697799,33.84616375635939,30
589,135.6076356854228,33.84616375635939,30
590,135.71504367304652,33.84616375635939,30
591,135.8224516606703,33.84616375635939,30
592,135.92985964829404,33.84616375635939,24
593,136.03726763591783,33.84616375635939,24
594,130.98909221760113,33.93625384644948,40
595,132.06317209383872,33.93625384644948,35
596,132.27798806908623,33.93625384644948,35
597,132.81502800720506,33.93625384644948,38
598,132.9224359948288,33.93625384644948,38
599,133.02984398245258,33.93625384644948,38
600,133.2446599577001,33.93625384644948,38
601,133.35206794532382,33.93625384644948,38
602,133.4594759329476,33.93625384644948,38
603,133.56688392057134,33.93625384644948,38
604,133.67429190819513,33.93625384644948,38
605,133.78169989581886,33.93625384644948,36
606,133.88910788344265,33.93625384644948,36
607,133.99651587106638,33.93625384644948,36
608,134.10392385869017,33.93625384644948,36
609,134.2113318463139,33.93625384644948,36
610,134.31873983393768,33.93625384644948,36
611,134.42614782156141,33.93625384644948,36
612,134.5335558091852,33.93625384644948,36
613,134.64096379680893,33.93625384644948,36
614,135.17800373492776,33.93625384644948,30
615,135.2854117225515,33.93625384644948,30
616,135.39281971017527,33.93625384644948,30
617,135.500227697799,33.93625384644948,30
618,135.6076356854228,33.93625384644948,30
619,135.71504367304652,33.93625384644948,29
620,135.8224516606703,33.93625384644948,29
621,135.92985964829404,33.93625384644948,24
622,136.03726763591783,33.93625384644948,24
623,136.14467562354156,33.93625384644948,24
624,130.98909221760113,34.026343936539575,35
625,131.20390819284864,34.026343936539575,35
626,131.31131618047243,34.026343936539575,35
627,131.41872416809616,34.026343936539575,35
628,131.52613215571995,34.026343936539575,35
629,131.74094813096747,34.026343936539575,35
630,131.8483561185912,34.026343936539575,35
631,131.95576410621499,34.026343936539575,35
632,132.06317209383872,34.026343936539575,35
633,132.1705800814625,34.026343936539575,35
634,132.9224359948288,34.026343936539575,38
635,133.02984398245258,34.026343936539575,38
636,133.67429190819513,34.026343936539575,37
637,133.78169989581886,34.026343936539575,36
638,133.88910788344265,34.026343936539575,36
639,133.99651587106638,34.026343936539575,36
640,134.10392385869017,34.026343936539575,36
641,134.2113318463139,34.026343936539575,36
642,134.31873983393768,34.026343936539575,36
643,134.42614782156141,34.026343936539575,36
644,134.5335558091852,34.026343936539575,36
645,135.17800373492776,34.026343936539575,30
646,135.2854117225515,34.026343936539575,30
647,135.39281971017527,34.026343936539575,30
648,135.500227697799,34.026343936539575,30
649,135.6076356854228,34.026343936539575,29
650,135.71504367304652,34.026343936539575,29
651,135.8224516606703,34.026343936539575,29
652,135.92985964829404,34.026343936539575,29
653,136.03726763591783,34.026343936539575,24
654,136.14467562354156,34.026343936539575,24
655,136.25208361116535,34.026343936539575,24
656,130.8816842299774,34.11643402662966,35
657,130.98909221760113,34.11643402662966,35
658,131.0965002052249,34.11643402662966,35
659,131.20390819284864,34.11643402662966,35
660,131.31131618047243,34.11643402662966,35
661,131.41872416809616,34.11643402662966,35
662,131.52613215571995,34.11643402662966,35
663,131.63354014334368,34.11643402662966,35
664,131.74094813096747,34.11643402662966,35
665,131.8483561185912,34.11643402662966,35
666,131.95576410621499,34.11643402662966,35
667,132.06317209383872,34.11643402662966,35
668,132.1705800814625,34.11643402662966,35
669,132.49280404433375,34.11643402662966,34
670,132.9224359948288,34.11643402662966,38
671,133.02984398245258,34.11643402662966,38
672,133.67429190819513,34.11643402662966,37
673,133.78169989581886,34.11643402662966,37
674,133.88910788344265,34.11643402662966,37
675,133.99651587106638,34.11643402662966,37
676,134.10392385869017,34.11643402662966,37
677,134.2113318463139,34.11643402662966,36
678,134.31873983393768,34.11643402662966,36
679,134.42614782156141,34.11643402662966,36
680,134.5335558091852,34.11643402662966,36
681,135.17800373492776,34.11643402662966,30
682,135.2854117225515,34.11643402662966,30
683,135.39281971017527,34.11643402662966,30
684,135.500227697799,34.11643402662966,30
685,135.6076356854228,34.11643402662966,29
686,135.71504367304652,34.11643402662966,29
687,135.8224516606703,34.11643402662966,29
